"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"mass";"chi.distance";"inertie"
"masculino";1,84297683175541;1,80807300320293;-2,05957358142479;0,558028743498122;0,547460330887171;-0,623611343333984;0,394096288354548;0,315436352337831;0,290467359307595;0,000125774842710783;0,000121055898324603;0,000157075574318139;3,70300272376423e-05;1,49740039726431;8,30290214508599e-05
"maquinaria";0,221092851838433;-0,365383656654595;0,41966271603246;0,369256085912132;-0,610241976575222;0,700895622073943;0,18526787396766;0,420790741373749;0,393941384658623;1,40785836400665e-06;3,84510140406335e-06;5,07236311889184e-06;2,8801132295944e-05;0,261995530975934;1,97695748031043e-06
"mago";-0,863051300982665;1,42668701535506;1,08018535308763;-0,434408074225717;0,718108365235725;0,543700285843202;0,238266579295705;0,541457719001612;0,220275701702692;2,45174180403009e-05;6,69975507445578e-05;3,84059115402036e-05;3,29155797667931e-05;0,901829187969403;2,67701055528107e-05
"lu";-0,670424954527523;1,30504738780558;-0,516937606955851;-0,430979482023451;0,838943484150124;-0,332310873244992;0,222121991155059;0,699940308002787;0,0779377008421835;1,29452339786403e-05;4,90526105795909e-05;7,69636787438055e-06;2,8801132295944e-05;0,725560502459026;1,5162011714244e-05
"jurar";-0,998127708169087;0,312066136938787;1,09441284271118;-0,659382179013054;0,206156835129183;0,722989973187399;0,558403602840415;0,0453927509414814;0,396203646218098;3,27924400093768e-05;3,20549274866149e-06;3,94242890742053e-05;3,29155797667931e-05;0,681288795570538;1,52779119333774e-05
"inútiles";1,1758278717174;1,81201348373034;-1,3930016867382;0,457468014592987;0,704982617572336;-0,541961737159745;0,262933041138223;0,519275388326311;0,217791570535442;6,25736816198667e-05;0,000148602822171219;8,78228429672167e-05;4,52589221793405e-05;1,16960821180354;6,19134528455558e-05
"inundación";0,352869086597852;-0,501111597210412;1,97299533479013;0,17079852240859;-0,242552050083346;0,954985009172086;0,0473317511735872;0,0793800702616435;0,873288178564789;4,09853582536317e-06;8,26552448042825e-06;0,000128130825970512;3,29155797667931e-05;0,827287700404407;2,2527585370355e-05
"inferior";2,02682214143036;0,217511123109258;-0,498974105703903;0,965778376117292;0,103643795363149;-0,237760576856147;0,956620816317901;0,00916196680943913;0,034217216872644;0,000169021830969954;1,94658989147119e-06;1,02439520980806e-05;4,11444747084914e-05;1,05697561279955;4,59665020635185e-05
"humor";-0,335602460521963;1,48979983326927;0,480514167736051;-0,209627664000691;0,930574997546596;0,30014399282139;0,0537699146226034;0,881174949678285;0,0650551356991167;3,70724921235965e-06;7,30562459191807e-05;7,60000544407461e-06;3,29155797667931e-05;0,738201126269992;1,79370457551668e-05
"fundamento";1,09646052065287;-1,30308906552526;0,149258190827444;0,641375565934818;-0,762243118764634;0,0873087127253411;0,457559582731768;0,537436407808302;0,00500400945995976;5,44114381921689e-05;7,68515105766247e-05;1,00827860906947e-06;4,52589221793405e-05;0,826777048500452;3,09372018761811e-05
"fa";-0,562285401158782;-0,154105311724027;1,16769754179891;-0,430818705440174;-0,118074292452867;0,894680783578482;0,277185180696993;0,0173144553119111;0,705500363991086;1,04067500755015e-05;7,81693904908853e-07;4,48809706515876e-05;3,29155797667931e-05;0,544742230462688;9,76750401650599e-06
"excepción";-0,659948042223216;0,016498265579302;0,0327419933002509;-0,998460355354366;0,0249608500353258;0,049536600116955;0,998031473873492;0,000518702753900011;0,00144982337260259;1,61277402874695e-05;1,00793055805347e-08;3,96976009786752e-08;3,70300272376423e-05;0,336943332417666;4,20404895923609e-06
"enviar";-1,8843022801017;1,049296830318;0,728267312930462;-0,827755730772321;0,46094592876578;0,319920772892029;0,74292279553039;0,191582785902299;0,0654944185673219;0,000175304843501057;5,43612569529424e-05;2,6186315960746e-05;4,93733696501897e-05;1,1150593203531;6,13887389830555e-05
"endeudamiento";-0,0825573769033407;-2,33295380929496;-0,469016363959354;-0,034672473543872;-0,979794686628199;-0,196977642471168;0,00146172395108325;0,970695681620815;0,0278425944280948;3,08472162852969e-07;0,000246329535311598;9,95589249063216e-06;4,52589221793405e-05;1,10139333669735;5,49021177198335e-05
"encajar";1,18290399669323;0,116530614446515;0,460499790858618;0,927974420617588;0,0914169110320966;0,361256727351618;0,911151644361925;0,00735341307864756;0,0814949425594255;5,75718944312115e-05;5,58716625794394e-07;8,72509966758682e-06;4,11444747084914e-05;0,632081978444309;1,64383543639505e-05
"dosis";-2,17410143834187;-2,85294724861029;-3,66325531917457;-0,424054791257229;-0,556462513037114;-0,714511725303517;0,24345429218938;0,348628219179734;0,407917488630871;0,000213926119772397;0,000368376307517437;0,000607349369535268;4,52589221793405e-05;2,24745148813167;0,000228604544434213
"detectar";1,84360907452956;-0,841057410044798;0,846937663174712;0,839429643338873;-0,382949146592574;0,385626535663707;0,770639223280314;0,133377306762513;0,095983469957198;0,00011187658039014;2,3283742731541e-05;2,3610457454271e-05;3,29155797667931e-05;1,07118016677611;3,77682232892373e-05
"desprecio";0,309399212861827;-1,08644820904966;1,31426693997438;0,178530723606172;-0,626906523543375;0,75836336374288;0,0456556685011919;0,468157062360877;0,486187269137956;3,15093843698784e-06;3,88525533749892e-05;5,6855001588493e-05;3,29155797667931e-05;0,738569028894169;1,79549290403191e-05
"denuncia";-1,90362222398438;0,789147225056114;0,435499137456794;-0,903806950582921;0,37467347147592;0,206767468065421;0,851932983104537;0,121752305177238;0,0263147117182349;0,000134188582181255;2,30605732467265e-05;7,02309640368696e-06;3,70300272376423e-05;1,05195531136211;4,09777975935693e-05
"deliberar";-2,17410143834187;-2,85294724861029;-3,66325531917457;-0,424054791257229;-0,556462513037114;-0,714511725303516;0,24345429218938;0,348628219179734;0,407917488630871;0,000136134803491525;0,000234421286602006;0,000386495053340625;2,8801132295944e-05;2,24745148813167;0,000145475619185408
"cultivamos";0,270772707536747;0,303572471161683;1,17249516725046;0,218179351382624;0,244608274808079;0,944756350878719;0,0762699430468333;0,0797233691721122;0,844006687781057;2,11163736094182e-06;2,65420421126237e-06;3,95942102341938e-05;2,8801132295944e-05;0,500089132819337;7,20285042892281e-06
"consenso";1,06353099395935;0,620569753857858;0,0274123805599401;0,863502495137613;0,503853234091715;0,0222566706053842;0,779101347438971;0,2205931834669;0,000305469094099045;3,72307522069785e-05;1,26760142328021e-05;2,47340374402535e-08;3,29155797667931e-05;0,614571496115474;1,2432152722945e-05
"confuso";0,928584707736833;0,311641582763967;-1,03476822087141;0,651716978239898;0,218722222023058;-0,726240710692504;0,547486103969062;0,0512811875871068;0,40123270844381;2,48343396562745e-05;2,79717968102094e-06;3,08386762031781e-05;2,8801132295944e-05;0,640109418811767;1,18009779069014e-05
"concertar";2,30164174178155;1,80536392284034;-2,51784175902183;0,596343871276307;0,467760768874417;-0,6523602151367;0,450876343640586;0,230689986547664;0,318433669811724;0,000174372084544035;0,000107283029348962;0,000208669210716461;3,29155797667931e-05;1,74834944912778;0,000100613901772188
"chau";1,04006697195528;-1,2434353777579;-0,0551009332951441;0,641222215820242;-0,76660293005582;-0,0339708340847064;0,456564502907395;0,542679225895202;0,000756271197430203;4,45075955231609e-05;6,36147699883941e-05;1,24919268368783e-07;4,11444747084914e-05;0,785108129791488;2,53612392495531e-05
"chancho";-1,82634244845367;1,82974564610366;1,60657183935147;-0,600025357666757;0,601143442004594;0,527822064991366;0,436416025128918;0,364279668888197;0,199304305982895;9,60669468872817e-05;9,64253018196023e-05;7,43378270984922e-05;2,8801132295944e-05;1,41010388515346;5,72679688967278e-05
"castellano";1,15513752740975;1,14985402043489;-0,645543503879368;0,658924903411964;0,655911033426376;-0,368237271189484;0,497925748614357;0,41029841578125;0,09177583560436;4,39206638160777e-05;4,35198034383704e-05;1,37167915670565e-05;3,29155797667931e-05;0,834969556880865;2,29478917050378e-05
"carolina";-1,52090976265144;-0,392435638076886;-0,296328646008064;-0,951501436928579;-0,245512970395546;-0,185387154059837;0,92784152660983;0,0513713543829614;0,0207871190071937;7,61392166463456e-05;5,06918789143824e-06;2,89033899574475e-06;3,29155797667931e-05;0,805352081106337;2,13487808741492e-05
"carbono";1,74182403736245;-1,42915103957483;1,59466642366283;0,631021751220933;-0,517747701494181;0,577710019891952;0,48673492156957;0,272494306053358;0,240770772377106;0,00011234728732093;7,56328194879172e-05;9,41659151963762e-05;3,70300272376423e-05;1,27343642153504;6,00493852078525e-05
"burócrata";0,866650116504365;1,17557322749834;-1,57902782508044;0,402923849661535;0,546548695214165;-0,734123215225907;0,222751767892061;0,340839688104147;0,436408544003775;2,78126026346176e-05;5,11744761028682e-05;9,23280360565671e-05;3,70300272376423e-05;0,936596349224305;3,24832109659187e-05
"asia";-0,780320911628941;0,710934169312904;1,78245511716203;-0,376677764590201;0,343183284821306;0,860429598911258;0,209655902639438;0,144722682641746;0,645621414718816;2,5052900484905e-05;2,0795544592243e-05;0,000130722013310118;4,11444747084914e-05;0,869238471114695;3,10877578592453e-05
"alimentario";0,265929339125803;-1,6717848208889;0,65553854515862;0,14649333744801;-0,92094140011788;0,361118594968831;0,0267007192081879;0,877543051631718;0,0957562291601085;2,32773757750833e-06;9,19945849708953e-05;1,41448379052091e-05;3,29155797667931e-05;0,830087769662872;2,26803388772127e-05
"aliar";0,19988225600083;-1,8575270521018;-0,687957175989278;0,100398420751234;-0,933013196193574;-0,345552503737578;0,0125297281863392;0,89987188805545;0,0875983837582097;1,64384175275386e-06;0,000141965173230171;1,94730658391885e-05;4,11444747084914e-05;0,910799237378886;3,41316150362466e-05
"agotar";1,68012077228804;0,867123195954883;-0,863207564643802;0,808363851304712;0,417202773633447;-0,415318828824763;0,726058910046085;0,160830973269422;0,113110116684464;0,000104528576011388;2,78429751267953e-05;2,7592084201857e-05;3,70300272376423e-05;1,00571241717233;3,74542975177191e-05
"agenciar";-1,51205858577225;-0,195350913401016;-1,26861461808373;-0,762357762179544;-0,0984930654020048;-0,639616884167636;0,699635869031797;0,00971142470951357;0,290652706258694;8,46625350808821e-05;1,41313913538796e-06;5,95954981482578e-05;3,70300272376423e-05;0,922044381398363;3,14816642586778e-05
"ag";-1,82634244845367;1,82974564610366;1,60657183935147;-0,600025357666757;0,601143442004594;0,527822064991366;0,436416025128917;0,364279668888197;0,199304305982895;8,23430973319557e-05;8,26502587025162e-05;6,37181375129934e-05;2,46866848250948e-05;1,41010388515346;4,90868304829096e-05
"admiración";-0,173282057968244;1,56343737395775;-0,839358669626176;-0,0971887766480629;0,876885740638305;-0,470771430270428;0,0121146566244285;0,82012890608148;0,167756437294105;1,23543163079047e-06;0,000100570938105869;2,89872277789646e-05;4,11444747084914e-05;0,803003213506762;2,65305399349171e-05
"actualidad";-1,82634244845367;1,82974564610366;1,60657183935147;-0,600025357666757;0,601143442004594;0,527822064991366;0,436416025128918;0,364279668888197;0,199304305982895;9,60669468872817e-05;9,64253018196023e-05;7,43378270984922e-05;2,8801132295944e-05;1,41010388515346;5,72679688967278e-05
"acaso";-0,256852715356551;-2,37628659590457;-0,735202943560621;-0,102714509765168;-0,950268765588319;-0,294005106470881;0,0129847438611472;0,924229712748605;0,0627855433902354;2,71443748862493e-06;0,000232332068245342;2,22395500530847e-05;4,11444747084914e-05;1,14970576321376;5,43857270626523e-05
"abstracto";1,79044960041972;2,26251925465827;-2,50545914591648;0,468549524998658;0,59208721754689;-0,655663076161159;0,287059474021085;0,381197002377645;0,331743523601247;9,23280712354938e-05;0,000147432805493182;0,000180794083107706;2,8801132295944e-05;1,70449369374918;8,3675893716478e-05
"índice";0,614505164478327;-1,50304733121441;1,27250909720622;0,297866947793195;-0,728566897102677;0,616818901995183;0,117564489615049;0,584908088904673;0,297527421480307;1,08757855722528e-05;6,50661148881093e-05;4,66370802947101e-05;2,8801132295944e-05;0,914127336366048;2,40670552473268e-05
"zanahoria";2,23039221576457;1,39369838216932;-1,99443162668014;0,675727458701603;0,422239756453318;-0,604240009952102;0,556602589112789;0,180733041789145;0,262664369098039;0,000184211404118105;7,192694643875e-05;0,000147296469069715;3,70300272376423e-05;1,52485261983679;8,61013125499215e-05
"volumen";-1,24521937243993;1,20818371455324;1,70428477146845;-0,512004080802123;0,496775914269488;0,700760666878277;0,34621138483369;0,271039625298674;0,38274898986764;3,82784646239732e-05;3,60353485705174e-05;7,17046135034335e-05;2,46866848250948e-05;1,07942988230779;2,87641566819205e-05
"volkswagen";-1,8843022801017;1,049296830318;0,728267312930462;-0,827755730772321;0,46094592876578;0,319920772892029;0,74292279553039;0,191582785902299;0,065494418567322;8,76524217505283e-05;2,71806284764712e-05;1,3093157980373e-05;2,46866848250948e-05;1,1150593203531;3,06943694915277e-05
"urbanismo";-0,233892770448701;0,122422855069461;0,683420298992239;-0,319247971585379;0,167099000459223;0,932822950341676;0,159576865141;0,0363562068402331;0,804066928018763;2,02575830342207e-06;5,54982180287784e-07;1,72953669086172e-05;3,70300272376423e-05;0,298642129808378;3,30260154566771e-06
"turístico";-1,87602230415199;1,16078951828738;0,853739388133464;-0,793064196602875;0,490708775001344;0,360907298628494;0,694152670055652;0,221005552379819;0,0848417775645404;0,000101364424017388;3,8807576098191e-05;2,09923084517067e-05;2,8801132295944e-05;1,1484966660174;3,79899777942099e-05
"turista";-1,94226211174974;0,268848014532343;-0,150037213490544;-0,98766818460959;0,136713077417671;-0,0762960783591607;0,980915860626924;0,0156295679344708;0,00345457143860905;0,000139691412311443;2,67650277832939e-06;8,33589069098292e-07;3,70300272376423e-05;1,00025608161137;3,70489950840777e-05
"transformarse";1,66039600762877;-1,89962594319885;2,19284943205333;0,496713253783255;-0,56827972295893;0,655998551819875;0,320730663977251;0,349116626221914;0,33015270980087;9,07454523719639e-05;0,000118778460837015;0,000158277482670987;3,29155797667931e-05;1,49541137362349;7,36076356364638e-05
"transformamos";2,21003520833115;1,27607965626331;-1,84488587458252;0,701819941543134;0,40523252588332;-0,585862927329095;0,592236068284543;0,164198529557739;0,24356540215769;0,000160768105529433;5,35990483819227e-05;0,000112031595343568;3,29155797667931e-05;1,46477529520332;7,06225707211963e-05
"transcurso";2,30164174178155;1,80536392284034;-2,51784175902183;0,596343871276307;0,467760768874417;-0,6523602151367;0,450876343640586;0,230689986547664;0,318433669811724;0,000174372084544035;0,000107283029348962;0,000208669210716461;3,29155797667931e-05;1,74834944912778;0,000100613901772188
"torno";-2,03499784238659;-0,97987009072471;-1,55532445576415;-0,742067830270091;-0,357312453618076;-0,567153546905659;0,650385108587874;0,12539981948097;0,224215071931144;8,51940829826057e-05;1,97523389542895e-05;4,97649449630536e-05;2,05722373542457e-05;1,28705735056751;3,40782531629788e-05
"tontería";1,84297683175541;1,80807300320293;-2,05957358142479;0,558028743498122;0,547460330887171;-0,623611343333984;0,394096288354548;0,315436352337831;0,290467359307595;0,000125774842710783;0,000121055898324603;0,000157075574318139;3,70300272376423e-05;1,49740039726431;8,30290214508599e-05
"teórico";1,2769462630317;-1,99495807374;1,60723895693054;0,446101289716327;-0,696938779171882;0,561489071487448;0,252225779803497;0,511951714382266;0,235822505814272;6,70898413744983e-05;0,00016374915513855;0,000106285109184071;4,11444747084914e-05;1,29687203484718;6,91999487656113e-05
"teóricamente";0,309399212861827;-1,08644820904966;1,31426693997438;0,178530723606172;-0,626906523543375;0,75836336374288;0,0456556685011919;0,468157062360877;0,486187269137956;3,15093843698784e-06;3,88525533749892e-05;5,6855001588493e-05;3,29155797667931e-05;0,738569028894169;1,79549290403191e-05
"televisor";1,24674406086014;1,67913828701191;-1,31849938831867;0,504283061860734;0,679177886821266;-0,533306658099599;0,315603864425269;0,476077712229092;0,208318423345613;5,11630145170888e-05;9,28056544657161e-05;5,72217814569002e-05;3,29155797667931e-05;1,13194517480074;4,21747283643316e-05
"tardar";-1,32823695472761;1,2969782762033;1,69032578116602;-0,529032511298352;0,51658228007965;0,67325132743803;0,363804364883821;0,288469177460361;0,347726457655823;5,08113437593234e-05;4,8447900984188e-05;8,22906310958486e-05;2,8801132295944e-05;1,12320970460713;3,63355096716894e-05
"sumo";0,114882725795103;-0,812250976487923;0,163025902789553;0,137357522453017;-0,971153678399057;0,194919070276741;0,0228523137568658;0,949988668330645;0,0271590179124995;4,88723806090271e-07;2,44306215253502e-05;9,8416351152925e-07;3,70300272376423e-05;0,387622414966955;5,56380368022238e-06
"subjetivamente";2,27110623063142;1,62893583398133;-2,29352313087539;0,628163952470325;0,450546415660079;-0,634364229881158;0,492685706579673;0,210775556821136;0,296538736599163;0,000127332032063383;6,55044382848134e-05;0,000129858093164103;2,46866848250948e-05;1,65033347112198;6,72366687599599e-05
"soya";-1,8698123221897;1,24440903426441;0,947843444535714;-0,766989355964412;0,510451488857997;0,388801498659598;0,657897322136864;0,242329128157066;0,0997735497060816;0,000115079388106364;5,09715475937524e-05;2,95715937015817e-05;3,29155797667931e-05;1,17581284099304;4,5506968624676e-05
"soja";-1,91328219592572;0,659072422425172;0,289115049719959;-0,935972240952565;0,322416365699183;0,141434264927435;0,899155052593686;0,0887278654455159;0,0121170819608074;0,000120492376299017;1,42977529521616e-05;2,75133141790688e-06;3,29155797667931e-05;1,02915544543296;3,48628961057354e-05
"soberbio";1,68575641933355;1,65762294999881;-1,73636670655727;0,574689239418722;0,565098291456867;-0,591942732947082;0,411484965420175;0,33086669618204;0,257648338397757;8,18463292433113e-05;7,91372699428884e-05;8,68345308192018e-05;2,8801132295944e-05;1,34040820267044;5,17468259033411e-05
"sirio";-1,32823695472761;1,2969782762033;1,69032578116602;-0,529032511298352;0,51658228007965;0,67325132743803;0,363804364883821;0,288469177460361;0,347726457655823;5,08113437593234e-05;4,8447900984188e-05;8,22906310958486e-05;2,8801132295944e-05;1,12320970460713;3,63355096716894e-05
"similar";-0,271679172198088;-0,565632237727331;-1,93884856757731;-0,13331575868354;-0,277561545474329;-0,951412895098933;0,0288497098660521;0,103995438916305;0,867154851217645;2,12579926533936e-06;9,21462932323509e-06;0,00010826730897022;2,8801132295944e-05;0,815839748898211;1,91698751313582e-05
"sexo";1,89800397610307;1,86073052182438;-2,17269598762843;0,552873745899552;0,542016279556418;-0,632889385114663;0,388707700600653;0,310679857278527;0,300612442120794;0,000148219641273794;0,00014245525846337;0,000194226930484627;4,11444747084914e-05;1,55276161417538;9,92021522862558e-05
"seno";0,745241519872132;-1,55261965771247;1,38755163906211;0,336964653921733;-0,702024688215074;0,627388363889493;0,150252761993964;0,542345154802682;0,307402083203385;1,82808167323494e-05;7,93472116888222e-05;6,33723509480161e-05;3,29155797667931e-05;0,98062972041152;3,16527619810036e-05
"riego";-1,95675206966175;0,0737358105859283;-0,369613345095796;-0,981950747214869;0,0370026103071212;-0,185481904439812;0,97824555488182;0,00115518202507134;0,0205992630931101;0,000126029761020565;1,78961011915897e-07;4,49672983296673e-06;3,29155797667931e-05;1,00909278482479;3,35168897537242e-05
"revista";-0,869144377320778;-1,37077712345953;-3,52826741182787;-0,223792967711117;-0,352956641651603;-0,908481324363398;0,0781603012579879;0,16167888149764;0,76016081724437;2,17567194703812e-05;5,41181893773188e-05;0,000358535818345358;2,8801132295944e-05;1,58568914535431;7,24178569483197e-05
"retiro";-2,17410143834187;-2,85294724861029;-3,66325531917457;-0,424054791257229;-0,556462513037114;-0,714511725303517;0,24345429218938;0,348628219179734;0,407917488630871;0,000155582632561743;0,000267910041830864;0,000441708632389286;3,29155797667931e-05;2,24745148813167;0,00016625785049761
"respirar";-1,32823695472761;1,2969782762033;1,69032578116602;-0,529032511298352;0,51658228007965;0,67325132743803;0,363804364883821;0,288469177460361;0,347726457655823;5,08113437593234e-05;4,8447900984188e-05;8,22906310958486e-05;2,8801132295944e-05;1,12320970460713;3,63355096716894e-05
"represa|represo";-0,954657834433063;0,89740274877803;1,75314123752693;-0,436184851831373;0,410024902001952;0,801013329958456;0,268445861460491;0,197266458285108;0,534287680254401;2,9998323966473e-05;2,65079595965986e-05;0,000101166172616458;3,29155797667931e-05;0,939806891024905;2,90722576769138e-05
"relatar";-1,87602230415199;1,16078951828738;0,853739388133464;-0,793064196602875;0,490708775001344;0,360907298628494;0,694152670055652;0,221005552379819;0,0848417775645404;0,000101364424017388;3,8807576098191e-05;2,09923084517067e-05;2,8801132295944e-05;1,1484966660174;3,79899777942099e-05
"reiterar";-0,998127708169087;0,312066136938787;1,09441284271118;-0,659382179013054;0,206156835129183;0,722989973187399;0,558403602840415;0,0453927509414814;0,396203646218098;3,27924400093768e-05;3,20549274866149e-06;3,94242890742053e-05;3,29155797667931e-05;0,681288795570538;1,52779119333774e-05
"regreso";-0,578520012489529;0,486973169203327;-0,565441015090244;-0,612696067569002;0,51574109683525;-0,598844428729745;0,464462044797235;0,273678542568681;0,261859412634119;1,23934096576696e-05;8,78140684362379e-06;1,18393714519744e-05;3,70300272376423e-05;0,432974692679584;6,94191124523267e-06
"regresar";-0,929491172398175;-0,573701349329616;0,26841482054456;-0,826374820003317;-0,510055784677028;0,238637284140569;0,732050892752169;0,231920801679596;0,036028305568203;2,4882848830933e-05;9,47940993704218e-06;2,07502123555121e-06;2,8801132295944e-05;0,554107301437202;8,84295281774695e-06
"recurrir";-0,979171028096488;-1,24265747714589;-0,484417630673445;-0,591794420269507;-0,751041176852157;-0,292773828766174;0,402605242759055;0,539240392397889;0,0581543648430264;2,76138316032551e-05;4,44746395272754e-05;6,75848640319495e-06;2,8801132295944e-05;0,787114807598453;1,7843733459449e-05
"recuperación";0,3575358725762;-1,14250055431187;-0,0174173392806869;0,298627254485702;-0,954258942813722;-0,0145476093695437;0,105340490933198;0,894511972444914;0,000147536621903347;4,20766110707684e-06;4,29649536829384e-05;9,9853923164688e-09;3,29155797667931e-05;0,561876921056162;1,03916353090543e-05
"recientemente";0,463658222038908;-1,74692480804531;-0,357368493413134;0,251659922771566;-0,948178941693658;-0,193969012471849;0,0760126489041154;0,897337021955028;0,0266503291408665;7,96067625790398e-06;0,000113006248054595;4,72918772890465e-06;3,70300272376423e-05;0,85777675403263;2,72459889808053e-05
"reaccionar";-1,97538201554861;-0,177122737345176;-0,651925514302547;-0,946197726856457;-0,084840871351182;-0,312268935758981;0,933736750862484;0,00624292500169699;0,0600203241358156;0,000112385880662386;9,03562488551702e-07;1,22406792680829e-05;2,8801132295944e-05;1,04269696611715;3,13130795900748e-05
"razonamiento";1,06353099395935;0,620569753857858;0,0274123805599401;0,863502495137613;0,503853234091715;0,0222566706053842;0,779101347438971;0,2205931834669;0,000305469094099045;3,72307522069785e-05;1,26760142328021e-05;2,47340374402535e-08;3,29155797667931e-05;0,614571496115474;1,2432152722945e-05
"rana";1,4169215599809;1,70214841371277;-2,71025188711678;0,404827440942062;0,486319360145965;-0,774343736984758;0,22939027946473;0,275293189484108;0,495316531051146;7,43439528494537e-05;0,000107287439417823;0,000272002779821847;3,70300272376423e-05;1,50895936238245;8,43158299905981e-05
"raia";-2,17410143834187;-2,85294724861029;-3,66325531917457;-0,424054791257229;-0,556462513037114;-0,714511725303517;0,24345429218938;0,348628219179734;0,407917488630871;0,000155582632561743;0,000267910041830864;0,000441708632389286;3,29155797667931e-05;2,24745148813167;0,00016625785049761
"racionalista";0,864575989402877;1,4606349862101;-0,694399969937855;0,471444807852747;0,796469933073678;-0,378649493408215;0,266365737396652;0,632226424236776;0,101407838366545;1,84530905619174e-05;5,26679203839841e-05;1,19037050990272e-05;2,46866848250948e-05;0,854443264398053;1,80230892606799e-05
"queres";-1,85795690207987;1,40404629203875;1,12749664312183;-0,718080886577667;0,542649189039118;0,435765645693897;0,590930245944464;0,280637063311688;0,128432690743859;0,000156233973609311;8,92209947584635e-05;5,75353450900691e-05;4,52589221793405e-05;1,23278336854129;6,87824657524586e-05
"pum";-1,42759666612424;-0,040933979429257;0,184660878730009;-0,991336981332257;-0,0284249526243885;0,128230306524433;0,98955201426599;0,000676569999440854;0,00977141573455933;5,86976362001566e-05;4,82589086156689e-08;9,82108246724383e-07;2,8801132295944e-05;0,731990512556749;1,54319378772399e-05
"psicólogo";1,73368123438908;-1,47619852993723;1,65448472450188;0,615953885956076;-0,524473705385578;0,587816419245611;0,467198486932197;0,281688873668456;0,251112639399382;0,000123665916018896;8,96604799004651e-05;0,00011262558131424;4,11444747084914e-05;1,29371250242553;6,8863179765646e-05
"pro";1,02131309996699;-2,05851282743409;1,21683197351534;0,392776837455565;-0,791663357933435;0,467969532837302;0,19171291737912;0,647676219853193;0,160610862767718;2,5750198271048e-05;0,000104609211277965;3,65530817648325e-05;2,46866848250948e-05;1,18974107361139;3,49436029946099e-05
"previsible";0,788711393608156;-0,967283045873226;2,04628003387786;0,329059515486253;-0,403561674134054;0,853731696985693;0,160684042735578;0,200983727902146;0,638332229362305;2,04756519311512e-05;3,07970175467619e-05;0,000137826155609956;3,29155797667931e-05;1,00357764878295;3,31515218398726e-05
"portar";-1,37791681042592;0,628022148387021;0,937493329948015;-0,773676003751568;0,352623367648265;0,526385981773261;0,691589326726642;0,119472906990428;0,188937766282932;5,46834062489424e-05;1,13595069742047e-05;2,53131349862953e-05;2,8801132295944e-05;0,845119452262001;2,05705431076478e-05
"populista";-2,17410143834187;-2,85294724861029;-3,66325531917457;-0,424054791257229;-0,556462513037114;-0,714511725303516;0,24345429218938;0,348628219179734;0,407917488630871;0,000136134803491525;0,000234421286602006;0,000386495053340625;2,8801132295944e-05;2,24745148813167;0,000145475619185408
"plática";-1,82634244845367;1,82974564610366;1,60657183935147;-0,600025357666757;0,601143442004594;0,527822064991366;0,436416025128917;0,364279668888197;0,199304305982895;0,000109790796442608;0,000110200344936688;8,49575166839911e-05;3,29155797667931e-05;1,41010388515346;6,54491073105461e-05
"periodístico";-1,37258334073638;-0,104993802586074;-1,3372640118472;-0,715189507305974;-0,0547074000631753;-0,69678624341886;0,638953934714282;0,00310911407766563;0,357936951208062;5,42609020138958e-05;3,17495001235916e-07;5,1504345933164e-05;2,8801132295944e-05;0,87583680142421;2,2093063531607e-05
"perdiste";-1,1230773278394;1,91389606998928;0,807010258882702;-0,475625535991819;0,810538884150155;0,34177048847599;0,26882950746541;0,649249379182028;0,0819211133525777;3,11373818365303e-05;9,04272812567266e-05;1,60775875663519e-05;2,46866848250948e-05;1,10481721440662;3,01330878249188e-05
"pensión";1,33320787899655;0,450274275288594;-2,20855976350093;0,509098082890685;0,171941505848998;-0,843359508491728;0,368400187819469;0,0349458490744636;0,596653963106053;3,65659843942808e-05;4,17095782252471e-06;0,000100345947453471;2,05722373542457e-05;1,12035895745092;2,58223585975601e-05
"pautar";1,1622905139027;-1,3668585732985;2,10909549023878;0,41974704602267;-0,493624306152457;0,761674117802849;0,244294891502843;0,280963164979293;0,474741943517897;3,89080037151711e-05;5,38092234218921e-05;0,000128115609837721;2,8801132295944e-05;1,19943506528541;4,1434589875388e-05
"patriarcales";1,98610812656351;-0,0177263287027543;-0,199882601508655;0,99493467933131;-0,00887994914663186;-0,100130566597106;0,993992498529488;6,58464175888649e-05;0,00594165505291625;0,00014606958935187;1,16356762238541e-08;1,47946269213569e-06;3,70300272376423e-05;1,016086252868;3,8230958170083e-05
"paraguas";-1,26809835319246;-0,789205829642423;-0,384103505518575;-0,822253042836225;-0,511732306263061;-0,249058186521258;0,726613525724702;0,234042859353633;0,0393436149216379;3,30816683543329e-05;1,28133324872984e-05;3,03513538489953e-06;2,05722373542457e-05;0,75878797592168;1,18446547650099e-05
"paisaje";-1,82634244845367;1,82974564610366;1,60657183935147;-0,600025357666757;0,601143442004594;0,527822064991366;0,436416025128918;0,364279668888197;0,199304305982895;0,00013723849555326;0,00013775043117086;0,000106196895854989;4,11444747084914e-05;1,41010388515346;8,18113841381826e-05
